id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
NG_2012_35,6.0,25132.62,564.62,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,607.12,7477.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.64,167.99,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_350,1.0,3327.94,76.35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3327.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,76.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_351,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_352,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_353,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_354,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_355,66.0,55979.81,1285.44,0,0.0,6.0,9.0,0.0,0.0,6.0,11.0,0.0,21.0,0,0.0,12074.81,20604.6,0.0,0.0,5935.96,2831.77,0.0,10365.98,0,0.0,277.27,473.13,0.0,0.0,136.3,65.02,0.0,238.03
NG_2012_356,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_357,3.0,6984.51,160.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6984.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.56
NG_2012_358,1.0,6913.32,159.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
